id,trace_id,scope_version,body,resources_string,trace_flags,severity_number,scope_name,timestamp,attributes_string,attributes_bool,span_id,severity_text,attributes_number,scope_string
0i2Zl3PJn5fD4fM6nYAwxQexXmY,,,"{""timestamp"":""2025-09-24T17:52:03.2072626Z"",""message"":""ECRR-Canary-Test-20250924-185203"",""category"":""ecrr-canary"",""level"":""INFO""}","{""deployment.environment"":""local-dev"",""service.name"":""windows-host""}",0,0,,1758736323853366000,"{""dataset"":""ecrr-canary"",""log.file.name"":""ecrr-canary-test.log"",""log.file.name_resolved"":""ecrr-canary-test.log"",""log.file.path"":""C:\\logs\\ecrr-canary-test.log""}",{},,,{},{}
0i2Zks4UmhgHXbxORYMmZYVE8Vz,,,"{""channel"":""Application"",""computer"":""D-MONOLITH"",""event_data"":{""data"":[{"""":""1.7587363176043046e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\n""}]},""event_id"":{""id"":1,""qualifiers"":0},""execution"":{""process_id"":44668,""thread_id"":0},""keywords"":[""Classic""],""level"":""Information"",""message"":""1.7587363176043046e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\r\n"",""opcode"":""Info"",""provider"":{""event_source"":"""",""guid"":"""",""name"":""otelcol-contrib""},""record_id"":356325,""system_time"":""2025-09-24T17:51:57.6045178Z"",""task"":""None""}","{""deployment.environment"":""local-dev"",""service.name"":""windows-host""}",0,9,,1758736317604517800,"{""dataset"":""windows""}",{},,INFO,{},{}
0i2ZkppDR2wAASLNWRfGNZ8FNUH,,,"{""channel"":""Application"",""computer"":""D-MONOLITH"",""event_data"":{""data"":[{"""":""1.7587363163659916e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\n""}]},""event_id"":{""id"":1,""qualifiers"":0},""execution"":{""process_id"":44668,""thread_id"":0},""keywords"":[""Classic""],""level"":""Information"",""message"":""1.7587363163659916e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\r\n"",""opcode"":""Info"",""provider"":{""event_source"":"""",""guid"":"""",""name"":""otelcol-contrib""},""record_id"":356324,""system_time"":""2025-09-24T17:51:56.3661706Z"",""task"":""None""}","{""deployment.environment"":""local-dev"",""service.name"":""windows-host""}",0,9,,1758736316366170600,"{""dataset"":""windows""}",{},,INFO,{},{}
0i2Zko8dkddEI3c4gZmoT9984jY,,,"{""channel"":""Application"",""computer"":""D-MONOLITH"",""event_data"":{""data"":[{"""":""1.7587363154362211e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\n""}]},""event_id"":{""id"":1,""qualifiers"":0},""execution"":{""process_id"":44668,""thread_id"":0},""keywords"":[""Classic""],""level"":""Information"",""message"":""1.7587363154362211e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\r\n"",""opcode"":""Info"",""provider"":{""event_source"":"""",""guid"":"""",""name"":""otelcol-contrib""},""record_id"":356323,""system_time"":""2025-09-24T17:51:55.4363817Z"",""task"":""None""}","{""deployment.environment"":""local-dev"",""service.name"":""windows-host""}",0,9,,1758736315436381700,"{""dataset"":""windows""}",{},,INFO,{},{}
0i2ZkmRe82aySFpSyIXjm8UnGUz,,,"{""channel"":""Application"",""computer"":""D-MONOLITH"",""event_data"":{""data"":[{"""":""1.7587363145026822e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\n""}]},""event_id"":{""id"":1,""qualifiers"":0},""execution"":{""process_id"":44668,""thread_id"":0},""keywords"":[""Classic""],""level"":""Information"",""message"":""1.7587363145026822e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\r\n"",""opcode"":""Info"",""provider"":{""event_source"":"""",""guid"":"""",""name"":""otelcol-contrib""},""record_id"":356322,""system_time"":""2025-09-24T17:51:54.5028731Z"",""task"":""None""}","{""deployment.environment"":""local-dev"",""service.name"":""windows-host""}",0,9,,1758736314502873100,"{""dataset"":""windows""}",{},,INFO,{},{}
0i2ZkkkzkEVG0f1AFAjonZxeHqG,,,"{""channel"":""Application"",""computer"":""D-MONOLITH"",""event_data"":{""data"":[{"""":""1.7587363135722213e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 2}\n""}]},""event_id"":{""id"":1,""qualifiers"":0},""execution"":{""process_id"":44668,""thread_id"":0},""keywords"":[""Classic""],""level"":""Information"",""message"":""1.7587363135722213e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 2}\r\n"",""opcode"":""Info"",""provider"":{""event_source"":"""",""guid"":"""",""name"":""otelcol-contrib""},""record_id"":356321,""system_time"":""2025-09-24T17:51:53.5724102Z"",""task"":""None""}","{""deployment.environment"":""local-dev"",""service.name"":""windows-host""}",0,9,,1758736313572410200,"{""dataset"":""windows""}",{},,INFO,{},{}
0i2Zkk4HHp1k9BWSpxS0hqtfJgy,,,"{""channel"":""Application"",""computer"":""D-MONOLITH"",""event_data"":{""data"":[{"""":""1.758736313192539e+09\twarn\tinternal/transaction.go:125\tFailed to scrape Prometheus endpoint\t{\""kind\"": \""receiver\"", \""name\"": \""prometheus/gpu\"", \""data_type\"": \""metrics\"", \""scrape_timestamp\"": 1758736313187, \""target_labels\"": \""{__name__=\\\""up\\\"", instance=\\\""localhost:9400\\\"", job=\\\""gpu-exporter\\\""}\""}\n""}]},""event_id"":{""id"":2,""qualifiers"":0},""execution"":{""process_id"":44668,""thread_id"":0},""keywords"":[""Classic""],""level"":""Warning"",""message"":""1.758736313192539e+09\twarn\tinternal/transaction.go:125\tFailed to scrape Prometheus endpoint\t{\""kind\"": \""receiver\"", \""name\"": \""prometheus/gpu\"", \""data_type\"": \""metrics\"", \""scrape_timestamp\"": 1758736313187, \""target_labels\"": \""{__name__=\\\""up\\\"", instance=\\\""localhost:9400\\\"", job=\\\""gpu-exporter\\\""}\""}\r\n"",""opcode"":""Info"",""provider"":{""event_source"":"""",""guid"":"""",""name"":""otelcol-contrib""},""record_id"":356320,""system_time"":""2025-09-24T17:51:53.1926096Z"",""task"":""None""}","{""deployment.environment"":""local-dev"",""service.name"":""windows-host""}",0,13,,1758736313192609600,"{""dataset"":""windows""}",{},,WARN,{},{}
0i2Zkj51eVGYHGrRkZiJI0BIde8,,,"{""channel"":""Application"",""computer"":""D-MONOLITH"",""event_data"":{""data"":[{"""":""1.758736312647842e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\n""}]},""event_id"":{""id"":1,""qualifiers"":0},""execution"":{""process_id"":44668,""thread_id"":0},""keywords"":[""Classic""],""level"":""Information"",""message"":""1.758736312647842e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\r\n"",""opcode"":""Info"",""provider"":{""event_source"":"""",""guid"":"""",""name"":""otelcol-contrib""},""record_id"":356319,""system_time"":""2025-09-24T17:51:52.6480121Z"",""task"":""None""}","{""deployment.environment"":""local-dev"",""service.name"":""windows-host""}",0,9,,1758736312648012100,"{""dataset"":""windows""}",{},,INFO,{},{}
0i2ZkgpKAA8QkNkwhCLbiK8ieXf,,,"{""channel"":""Application"",""computer"":""D-MONOLITH"",""event_data"":{""data"":[{"""":""1.7587363114057386e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\n""}]},""event_id"":{""id"":1,""qualifiers"":0},""execution"":{""process_id"":44668,""thread_id"":0},""keywords"":[""Classic""],""level"":""Information"",""message"":""1.7587363114057386e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\r\n"",""opcode"":""Info"",""provider"":{""event_source"":"""",""guid"":"""",""name"":""otelcol-contrib""},""record_id"":356318,""system_time"":""2025-09-24T17:51:51.4059163Z"",""task"":""None""}","{""deployment.environment"":""local-dev"",""service.name"":""windows-host""}",0,9,,1758736311405916300,"{""dataset"":""windows""}",{},,INFO,{},{}
0i2Zkf9OD4n4lbcZfvUhXRYLbAm,,,"{""channel"":""Application"",""computer"":""D-MONOLITH"",""event_data"":{""data"":[{"""":""1.7587363104816635e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\n""}]},""event_id"":{""id"":1,""qualifiers"":0},""execution"":{""process_id"":44668,""thread_id"":0},""keywords"":[""Classic""],""level"":""Information"",""message"":""1.7587363104816635e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\r\n"",""opcode"":""Info"",""provider"":{""event_source"":"""",""guid"":"""",""name"":""otelcol-contrib""},""record_id"":356317,""system_time"":""2025-09-24T17:51:50.4818250Z"",""task"":""None""}","{""deployment.environment"":""local-dev"",""service.name"":""windows-host""}",0,9,,1758736310481825000,"{""dataset"":""windows""}",{},,INFO,{},{}
0i2ZkdTL1TZsWVsKwLwKiCC8jlX,,,"{""channel"":""Application"",""computer"":""D-MONOLITH"",""event_data"":{""data"":[{"""":""1.7587363095565336e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\n""}]},""event_id"":{""id"":1,""qualifiers"":0},""execution"":{""process_id"":44668,""thread_id"":0},""keywords"":[""Classic""],""level"":""Information"",""message"":""1.7587363095565336e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\r\n"",""opcode"":""Info"",""provider"":{""event_source"":"""",""guid"":"""",""name"":""otelcol-contrib""},""record_id"":356316,""system_time"":""2025-09-24T17:51:49.5566963Z"",""task"":""None""}","{""deployment.environment"":""local-dev"",""service.name"":""windows-host""}",0,9,,1758736309556696300,"{""dataset"":""windows""}",{},,INFO,{},{}
0i2Zkbn3r1ifZAdHe9htYUUvrge,,,"{""channel"":""Application"",""computer"":""D-MONOLITH"",""event_data"":{""data"":[{"""":""1.7587363086293511e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\n""}]},""event_id"":{""id"":1,""qualifiers"":0},""execution"":{""process_id"":44668,""thread_id"":0},""keywords"":[""Classic""],""level"":""Information"",""message"":""1.7587363086293511e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\r\n"",""opcode"":""Info"",""provider"":{""event_source"":"""",""guid"":"""",""name"":""otelcol-contrib""},""record_id"":356315,""system_time"":""2025-09-24T17:51:48.6295626Z"",""task"":""None""}","{""deployment.environment"":""local-dev"",""service.name"":""windows-host""}",0,9,,1758736308629562600,"{""dataset"":""windows""}",{},,INFO,{},{}
0i2ZkZXzuqyNtRuvSLandB8Gldd,,,"{""channel"":""Application"",""computer"":""D-MONOLITH"",""event_data"":{""data"":[{"""":""1.7587363073929646e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\n""}]},""event_id"":{""id"":1,""qualifiers"":0},""execution"":{""process_id"":44668,""thread_id"":0},""keywords"":[""Classic""],""level"":""Information"",""message"":""1.7587363073929646e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\r\n"",""opcode"":""Info"",""provider"":{""event_source"":"""",""guid"":"""",""name"":""otelcol-contrib""},""record_id"":356314,""system_time"":""2025-09-24T17:51:47.3931386Z"",""task"":""None""}","{""deployment.environment"":""local-dev"",""service.name"":""windows-host""}",0,9,,1758736307393138600,"{""dataset"":""windows""}",{},,INFO,{},{}
0i2ZkXriRNgp1TfDuLzej0PlCTy,,,"{""channel"":""Application"",""computer"":""D-MONOLITH"",""event_data"":{""data"":[{"""":""1.7587363064658237e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\n""}]},""event_id"":{""id"":1,""qualifiers"":0},""execution"":{""process_id"":44668,""thread_id"":0},""keywords"":[""Classic""],""level"":""Information"",""message"":""1.7587363064658237e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\r\n"",""opcode"":""Info"",""provider"":{""event_source"":"""",""guid"":"""",""name"":""otelcol-contrib""},""record_id"":356313,""system_time"":""2025-09-24T17:51:46.4659609Z"",""task"":""None""}","{""deployment.environment"":""local-dev"",""service.name"":""windows-host""}",0,9,,1758736306465960900,"{""dataset"":""windows""}",{},,INFO,{},{}
0i2ZkWBGtmFswXeX283sxH8LBW2,,,"{""channel"":""Application"",""computer"":""D-MONOLITH"",""event_data"":{""data"":[{"""":""1.758736305537126e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\n""}]},""event_id"":{""id"":1,""qualifiers"":0},""execution"":{""process_id"":44668,""thread_id"":0},""keywords"":[""Classic""],""level"":""Information"",""message"":""1.758736305537126e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\r\n"",""opcode"":""Info"",""provider"":{""event_source"":"""",""guid"":"""",""name"":""otelcol-contrib""},""record_id"":356312,""system_time"":""2025-09-24T17:51:45.5373396Z"",""task"":""None""}","{""deployment.environment"":""local-dev"",""service.name"":""windows-host""}",0,9,,1758736305537339600,"{""dataset"":""windows""}",{},,INFO,{},{}
0i2ZkUUMYiwOQpyyqYAFUywC0Qz,,,"{""channel"":""Application"",""computer"":""D-MONOLITH"",""event_data"":{""data"":[{"""":""1.7587363046044018e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\n""}]},""event_id"":{""id"":1,""qualifiers"":0},""execution"":{""process_id"":44668,""thread_id"":0},""keywords"":[""Classic""],""level"":""Information"",""message"":""1.7587363046044018e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\r\n"",""opcode"":""Info"",""provider"":{""event_source"":"""",""guid"":"""",""name"":""otelcol-contrib""},""record_id"":356311,""system_time"":""2025-09-24T17:51:44.6045886Z"",""task"":""None""}","{""deployment.environment"":""local-dev"",""service.name"":""windows-host""}",0,9,,1758736304604588600,"{""dataset"":""windows""}",{},,INFO,{},{}
0i2ZkSFHpGMGUR0kKyLl11Ex2ij,,,"{""channel"":""Application"",""computer"":""D-MONOLITH"",""event_data"":{""data"":[{"""":""1.7587363033678644e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\n""}]},""event_id"":{""id"":1,""qualifiers"":0},""execution"":{""process_id"":44668,""thread_id"":0},""keywords"":[""Classic""],""level"":""Information"",""message"":""1.7587363033678644e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\r\n"",""opcode"":""Info"",""provider"":{""event_source"":"""",""guid"":"""",""name"":""otelcol-contrib""},""record_id"":356310,""system_time"":""2025-09-24T17:51:43.3680506Z"",""task"":""None""}","{""deployment.environment"":""local-dev"",""service.name"":""windows-host""}",0,9,,1758736303368050600,"{""dataset"":""windows""}",{},,INFO,{},{}
0i2ZkQYvU6LUMGzEC9JvAXJedKA,,,"{""channel"":""Application"",""computer"":""D-MONOLITH"",""event_data"":{""data"":[{"""":""1.7587363024400332e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\n""}]},""event_id"":{""id"":1,""qualifiers"":0},""execution"":{""process_id"":44668,""thread_id"":0},""keywords"":[""Classic""],""level"":""Information"",""message"":""1.7587363024400332e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\r\n"",""opcode"":""Info"",""provider"":{""event_source"":"""",""guid"":"""",""name"":""otelcol-contrib""},""record_id"":356309,""system_time"":""2025-09-24T17:51:42.4401751Z"",""task"":""None""}","{""deployment.environment"":""local-dev"",""service.name"":""windows-host""}",0,9,,1758736302440175100,"{""dataset"":""windows""}",{},,INFO,{},{}
0i2ZkOs8v6wF4VkD7N9KIzoiv05,,,"{""channel"":""Application"",""computer"":""D-MONOLITH"",""event_data"":{""data"":[{"""":""1.7587363015083394e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\n""}]},""event_id"":{""id"":1,""qualifiers"":0},""execution"":{""process_id"":44668,""thread_id"":0},""keywords"":[""Classic""],""level"":""Information"",""message"":""1.7587363015083394e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\r\n"",""opcode"":""Info"",""provider"":{""event_source"":"""",""guid"":"""",""name"":""otelcol-contrib""},""record_id"":356308,""system_time"":""2025-09-24T17:51:41.5085391Z"",""task"":""None""}","{""deployment.environment"":""local-dev"",""service.name"":""windows-host""}",0,9,,1758736301508539100,"{""dataset"":""windows""}",{},,INFO,{},{}
0i2ZkNBs0uyDXEK59ZyNOCE20mU,,,"{""channel"":""Application"",""computer"":""D-MONOLITH"",""event_data"":{""data"":[{"""":""1.7587363005813038e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\n""}]},""event_id"":{""id"":1,""qualifiers"":0},""execution"":{""process_id"":44668,""thread_id"":0},""keywords"":[""Classic""],""level"":""Information"",""message"":""1.7587363005813038e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\r\n"",""opcode"":""Info"",""provider"":{""event_source"":"""",""guid"":"""",""name"":""otelcol-contrib""},""record_id"":356307,""system_time"":""2025-09-24T17:51:40.5814430Z"",""task"":""None""}","{""deployment.environment"":""local-dev"",""service.name"":""windows-host""}",0,9,,1758736300581443000,"{""dataset"":""windows""}",{},,INFO,{},{}
0i2ZkLVMwVMfcikiW6IhqvLGRHy,,,"{""channel"":""Application"",""computer"":""D-MONOLITH"",""event_data"":{""data"":[{"""":""1.7587362996520574e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\n""}]},""event_id"":{""id"":1,""qualifiers"":0},""execution"":{""process_id"":44668,""thread_id"":0},""keywords"":[""Classic""],""level"":""Information"",""message"":""1.7587362996520574e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\r\n"",""opcode"":""Info"",""provider"":{""event_source"":"""",""guid"":"""",""name"":""otelcol-contrib""},""record_id"":356306,""system_time"":""2025-09-24T17:51:39.6523156Z"",""task"":""None""}","{""deployment.environment"":""local-dev"",""service.name"":""windows-host""}",0,9,,1758736299652315600,"{""dataset"":""windows""}",{},,INFO,{},{}
0i2ZkJGDY1RZAJVVPzxJcg3AyDU,,,"{""channel"":""Application"",""computer"":""D-MONOLITH"",""event_data"":{""data"":[{"""":""1.7587362984148972e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\n""}]},""event_id"":{""id"":1,""qualifiers"":0},""execution"":{""process_id"":44668,""thread_id"":0},""keywords"":[""Classic""],""level"":""Information"",""message"":""1.7587362984148972e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\r\n"",""opcode"":""Info"",""provider"":{""event_source"":"""",""guid"":"""",""name"":""otelcol-contrib""},""record_id"":356305,""system_time"":""2025-09-24T17:51:38.4151091Z"",""task"":""None""}","{""deployment.environment"":""local-dev"",""service.name"":""windows-host""}",0,9,,1758736298415109100,"{""dataset"":""windows""}",{},,INFO,{},{}
0i2ZkIqrJ7gZH1Ys9JoiEQMONet,,,"{""channel"":""Application"",""computer"":""D-MONOLITH"",""event_data"":{""data"":[{"""":""1.7587362981886723e+09\twarn\tinternal/transaction.go:125\tFailed to scrape Prometheus endpoint\t{\""kind\"": \""receiver\"", \""name\"": \""prometheus/gpu\"", \""data_type\"": \""metrics\"", \""scrape_timestamp\"": 1758736298183, \""target_labels\"": \""{__name__=\\\""up\\\"", instance=\\\""localhost:9400\\\"", job=\\\""gpu-exporter\\\""}\""}\n""}]},""event_id"":{""id"":2,""qualifiers"":0},""execution"":{""process_id"":44668,""thread_id"":0},""keywords"":[""Classic""],""level"":""Warning"",""message"":""1.7587362981886723e+09\twarn\tinternal/transaction.go:125\tFailed to scrape Prometheus endpoint\t{\""kind\"": \""receiver\"", \""name\"": \""prometheus/gpu\"", \""data_type\"": \""metrics\"", \""scrape_timestamp\"": 1758736298183, \""target_labels\"": \""{__name__=\\\""up\\\"", instance=\\\""localhost:9400\\\"", job=\\\""gpu-exporter\\\""}\""}\r\n"",""opcode"":""Info"",""provider"":{""event_source"":"""",""guid"":"""",""name"":""otelcol-contrib""},""record_id"":356304,""system_time"":""2025-09-24T17:51:38.1896429Z"",""task"":""None""}","{""deployment.environment"":""local-dev"",""service.name"":""windows-host""}",0,13,,1758736298189642900,"{""dataset"":""windows""}",{},,WARN,{},{}
0i2ZjsOQtdTMyOkdlrRoq5ckDIA,,,"{""channel"":""Application"",""computer"":""D-MONOLITH"",""event_data"":{""data"":[{"""":""1.7587362836043048e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 2}\n""}]},""event_id"":{""id"":1,""qualifiers"":0},""execution"":{""process_id"":44668,""thread_id"":0},""keywords"":[""Classic""],""level"":""Information"",""message"":""1.7587362836043048e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 2}\r\n"",""opcode"":""Info"",""provider"":{""event_source"":"""",""guid"":"""",""name"":""otelcol-contrib""},""record_id"":356303,""system_time"":""2025-09-24T17:51:23.6044947Z"",""task"":""None""}","{""deployment.environment"":""local-dev"",""service.name"":""windows-host""}",0,9,,1758736283604494700,"{""dataset"":""windows""}",{},,INFO,{},{}
0i2ZjrcRVOTJo0tRMeXcFQGOgzb,,,"{""channel"":""Application"",""computer"":""D-MONOLITH"",""event_data"":{""data"":[{"""":""1.7587362831777234e+09\twarn\tinternal/transaction.go:125\tFailed to scrape Prometheus endpoint\t{\""kind\"": \""receiver\"", \""name\"": \""prometheus/gpu\"", \""data_type\"": \""metrics\"", \""scrape_timestamp\"": 1758736283171, \""target_labels\"": \""{__name__=\\\""up\\\"", instance=\\\""localhost:9400\\\"", job=\\\""gpu-exporter\\\""}\""}\n""}]},""event_id"":{""id"":2,""qualifiers"":0},""execution"":{""process_id"":44668,""thread_id"":0},""keywords"":[""Classic""],""level"":""Warning"",""message"":""1.7587362831777234e+09\twarn\tinternal/transaction.go:125\tFailed to scrape Prometheus endpoint\t{\""kind\"": \""receiver\"", \""name\"": \""prometheus/gpu\"", \""data_type\"": \""metrics\"", \""scrape_timestamp\"": 1758736283171, \""target_labels\"": \""{__name__=\\\""up\\\"", instance=\\\""localhost:9400\\\"", job=\\\""gpu-exporter\\\""}\""}\r\n"",""opcode"":""Info"",""provider"":{""event_source"":"""",""guid"":"""",""name"":""otelcol-contrib""},""record_id"":356302,""system_time"":""2025-09-24T17:51:23.1778105Z"",""task"":""None""}","{""deployment.environment"":""local-dev"",""service.name"":""windows-host""}",0,13,,1758736283177810500,"{""dataset"":""windows""}",{},,WARN,{},{}
0i2Zjq9Go8PiHrSW2VbU4S5Mulr,,,"{""channel"":""Application"",""computer"":""D-MONOLITH"",""event_data"":{""data"":[{"""":""1.7587362823668904e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\n""}]},""event_id"":{""id"":1,""qualifiers"":0},""execution"":{""process_id"":44668,""thread_id"":0},""keywords"":[""Classic""],""level"":""Information"",""message"":""1.7587362823668904e+09\tinfo\tLogsExporter\t{\""kind\"": \""exporter\"", \""data_type\"": \""logs\"", \""name\"": \""logging\"", \""resource logs\"": 1, \""log records\"": 1}\r\n"",""opcode"":""Info"",""provider"":{""event_source"":"""",""guid"":"""",""name"":""otelcol-contrib""},""record_id"":356301,""system_time"":""2025-09-24T17:51:22.3671887Z"",""task"":""None""}","{""deployment.environment"":""local-dev"",""service.name"":""windows-host""}",0,9,,1758736282367188700,"{""dataset"":""windows""}",{},,INFO,{},{}
